Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-gj4p,branch-67ii,branch-b6g2,branch-ahcf,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: word,Spreadsheet: stim,Spreadsheet: step,Spreadsheet: list,Spreadsheet: left,Spreadsheet: right,Spreadsheet: progress,Spreadsheet: randomized_trial,Spreadsheet: type,Spreadsheet: condition,Store: target
909,1772646843214,04/03/2026 17:54:03,1772646843214,-8,04/03/2026 09:54:03,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,146,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,4.099999999976717,0,4.099999999976717,4.099999999976717,0,4.099999999976717,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+35.wav,,1,d,t,288,3,,,
910,1772646843561,04/03/2026 17:54:03,1772646843561,-8,04/03/2026 09:54:03,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,146,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,350.70000000146683,350,350.70000000146683,350.70000000146683,350,350.70000000146683,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+35.wav,,1,d,t,288,3,,,
911,1772646843562,04/03/2026 17:54:03,1772646843562,-8,04/03/2026 09:54:03,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,146,phonetic categorization,soundplay,x8jhtp,2,continue,,,351.30000000295695,350,351.30000000295695,351.30000000295695,350,351.30000000295695,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+35.wav,,1,d,t,288,3,,,
912,1772646843765,04/03/2026 17:54:03,1772646843765,-8,04/03/2026 09:54:03,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,146,phonetic categorization,2AFC,6i7z8o,3,response,d,,204.09999999997672,199.89999999996508,204.09999999997672,204.09999999997672,199.89999999996508,204.09999999997672,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,din,din_+35.wav,,1,d,t,288,3,,,
913,1772646844961,04/03/2026 17:54:04,1772646844961,-8,04/03/2026 09:54:04,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,146,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1200.4000000029919,1200.100000000035,1200.4000000029919,1200.4000000029919,1200.100000000035,1200.4000000029919,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_+35.wav,,1,d,t,288,3,,,
914,1772646845461,04/03/2026 17:54:05,1772646845461,-8,04/03/2026 09:54:05,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,147,phonetic categorization,fixation,99n54d,1,timedOut,,,500.30000000295695,500,500.30000000295695,500.30000000295695,500,500.30000000295695,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+80.wav,,1,d,t,288,3,,,
915,1772646845465,04/03/2026 17:54:05,1772646845465,-8,04/03/2026 09:54:05,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,147,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,4.900000004447065,0,4.900000004447065,4.900000004447065,0,4.900000004447065,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+80.wav,,1,d,t,288,3,,,
916,1772646845856,04/03/2026 17:54:05,1772646845856,-8,04/03/2026 09:54:05,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,147,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,395.9999999984866,383.3999999999651,395.9999999984866,395.9999999984866,383.3999999999651,395.9999999984866,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+80.wav,,1,d,t,288,3,,,
917,1772646845857,04/03/2026 17:54:05,1772646845857,-8,04/03/2026 09:54:05,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,147,phonetic categorization,soundplay,x8jhtp,2,continue,,,396.9999999984866,383.3999999999651,396.9999999984866,396.9999999984866,383.3999999999651,396.9999999984866,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+80.wav,,1,d,t,288,3,,,
918,1772646846228,04/03/2026 17:54:06,1772646846228,-8,04/03/2026 09:54:06,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,147,phonetic categorization,2AFC,6i7z8o,3,response,t,,383.30000000004657,366.6000000000349,383.30000000004657,383.30000000004657,366.6000000000349,383.30000000004657,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dil,dill_+80.wav,,1,d,t,288,3,,,
919,1772646847412,04/03/2026 17:54:07,1772646847412,-8,04/03/2026 09:54:07,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,147,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1201.2000000014668,1199.6999999999534,1201.2000000014668,1201.2000000014668,1199.6999999999534,1201.2000000014668,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+80.wav,,1,d,t,288,3,,,
920,1772646847911,04/03/2026 17:54:07,1772646847911,-8,04/03/2026 09:54:07,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,148,phonetic categorization,fixation,99n54d,1,timedOut,,,500.6000000030035,500.30000000004657,500.6000000030035,500.6000000030035,500.30000000004657,500.6000000030035,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+55.wav,,1,d,t,288,3,,,
921,1772646847915,04/03/2026 17:54:07,1772646847915,-8,04/03/2026 09:54:07,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,148,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,5.200000001466833,0,5.200000001466833,5.200000001466833,0,5.200000001466833,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+55.wav,,1,d,t,288,3,,,
922,1772646848290,04/03/2026 17:54:08,1772646848290,-8,04/03/2026 09:54:08,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,148,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,379.80000000295695,366.69999999995343,379.80000000295695,379.80000000295695,366.69999999995343,379.80000000295695,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+55.wav,,1,d,t,288,3,,,
923,1772646848291,04/03/2026 17:54:08,1772646848291,-8,04/03/2026 09:54:08,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,148,phonetic categorization,soundplay,x8jhtp,2,continue,,,380.9999999984866,366.69999999995343,380.9999999984866,380.9999999984866,366.69999999995343,380.9999999984866,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+55.wav,,1,d,t,288,3,,,
924,1772646848534,04/03/2026 17:54:08,1772646848534,-8,04/03/2026 09:54:08,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,148,phonetic categorization,2AFC,6i7z8o,3,response,d,,256.29999999853317,250,256.29999999853317,256.29999999853317,250,256.29999999853317,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dil,dill_+55.wav,,1,d,t,288,3,,,
925,1772646849727,04/03/2026 17:54:09,1772646849727,-8,04/03/2026 09:54:09,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,148,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1200.2999999985332,1200,1200.2999999985332,1200.2999999985332,1200,1200.2999999985332,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+55.wav,,1,d,t,288,3,,,
926,1772646850227,04/03/2026 17:54:10,1772646850227,-8,04/03/2026 09:54:10,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,149,phonetic categorization,fixation,99n54d,1,timedOut,,,500.4000000000233,499.9000000000233,500.4000000000233,500.4000000000233,499.9000000000233,500.4000000000233,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_+80.wav,,1,d,t,288,3,,,
927,1772646850236,04/03/2026 17:54:10,1772646850236,-8,04/03/2026 09:54:10,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,149,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,9.5,0,9.5,9.5,0,9.5,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+80.wav,,1,d,t,288,3,,,
928,1772646850614,04/03/2026 17:54:10,1772646850614,-8,04/03/2026 09:54:10,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,149,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,386.80000000447035,383.5999999999767,386.80000000447035,386.80000000447035,383.5999999999767,386.80000000447035,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+80.wav,,1,d,t,288,3,,,
929,1772646850614,04/03/2026 17:54:10,1772646850614,-8,04/03/2026 09:54:10,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,149,phonetic categorization,soundplay,x8jhtp,2,continue,,,387.20000000298023,383.5999999999767,387.20000000298023,387.20000000298023,383.5999999999767,387.20000000298023,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+80.wav,,1,d,t,288,3,,,
930,1772646851130,04/03/2026 17:54:11,1772646851130,-8,04/03/2026 09:54:11,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,149,phonetic categorization,2AFC,6i7z8o,3,response,d,,518.9000000000233,516.6000000000349,518.9000000000233,518.9000000000233,516.6000000000349,518.9000000000233,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,din,din_+80.wav,,1,d,t,288,3,,,
931,1772646852327,04/03/2026 17:54:12,1772646852327,-8,04/03/2026 09:54:12,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,149,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1200.4000000014785,1199.899999999965,1200.4000000014785,1200.4000000014785,1199.899999999965,1200.4000000014785,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_+80.wav,,1,d,t,288,3,,,
932,1772646852827,04/03/2026 17:54:12,1772646852827,-8,04/03/2026 09:54:12,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,150,phonetic categorization,fixation,99n54d,1,timedOut,,,500.4000000000233,500.1000000000349,500.4000000000233,500.4000000000233,500.1000000000349,500.4000000000233,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+50.wav,,1,d,t,288,3,,,
933,1772646852831,04/03/2026 17:54:12,1772646852831,-8,04/03/2026 09:54:12,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,150,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,4.000000002968591,0,4.000000002968591,4.000000002968591,0,4.000000002968591,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+50.wav,,1,d,t,288,3,,,
934,1772646853201,04/03/2026 17:54:13,1772646853201,-8,04/03/2026 09:54:13,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,150,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,374.1000000044587,366.5999999999767,374.1000000044587,374.1000000044587,366.5999999999767,374.1000000044587,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+50.wav,,1,d,t,288,3,,,
935,1772646853202,04/03/2026 17:54:13,1772646853202,-8,04/03/2026 09:54:13,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,150,phonetic categorization,soundplay,x8jhtp,2,continue,,,374.9000000014785,366.5999999999767,374.9000000014785,374.9000000014785,366.5999999999767,374.9000000014785,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+50.wav,,1,d,t,288,3,,,
936,1772646853549,04/03/2026 17:54:13,1772646853549,-8,04/03/2026 09:54:13,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,150,phonetic categorization,2AFC,6i7z8o,3,response,d,,354.80000000150176,350,354.80000000150176,354.80000000150176,350,354.80000000150176,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dil,dill_+50.wav,,1,d,t,288,3,,,
937,1772646854744,04/03/2026 17:54:14,1772646854744,-8,04/03/2026 09:54:14,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,150,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1200.3000000015018,1200.100000000035,1200.3000000015018,1200.3000000015018,1200.100000000035,1200.3000000015018,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+50.wav,,1,d,t,288,3,,,
938,1772646855244,04/03/2026 17:54:15,1772646855244,-8,04/03/2026 09:54:15,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,151,phonetic categorization,fixation,99n54d,1,timedOut,,,500.30000000295695,499.8999999999651,500.30000000295695,500.30000000295695,499.8999999999651,500.30000000295695,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_+30.wav,,1,d,t,288,3,,,
939,1772646855248,04/03/2026 17:54:15,1772646855248,-8,04/03/2026 09:54:15,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,151,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,5.099999998521525,0,5.099999998521525,5.099999998521525,0,5.099999998521525,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+30.wav,,1,d,t,288,3,,,
940,1772646855593,04/03/2026 17:54:15,1772646855593,-8,04/03/2026 09:54:15,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,151,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,349.0999999985215,333.4000000000233,349.0999999985215,349.0999999985215,333.4000000000233,349.0999999985215,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+30.wav,,1,d,t,288,3,,,
941,1772646855593,04/03/2026 17:54:15,1772646855593,-8,04/03/2026 09:54:15,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,151,phonetic categorization,soundplay,x8jhtp,2,continue,,,350.0999999985215,333.4000000000233,350.0999999985215,350.0999999985215,333.4000000000233,350.0999999985215,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+30.wav,,1,d,t,288,3,,,
942,1772646855909,04/03/2026 17:54:15,1772646855909,-8,04/03/2026 09:54:15,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,151,phonetic categorization,2AFC,6i7z8o,3,response,d,,332.1000000044587,316.5999999999767,332.1000000044587,332.1000000044587,316.5999999999767,332.1000000044587,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,din,din_+30.wav,,1,d,t,288,3,,,
943,1772646857094,04/03/2026 17:54:17,1772646857094,-8,04/03/2026 09:54:17,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,151,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1200.4000000029919,1200.2000000000116,1200.4000000029919,1200.4000000029919,1200.2000000000116,1200.4000000029919,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_+30.wav,,1,d,t,288,3,,,
944,1772646857594,04/03/2026 17:54:17,1772646857594,-8,04/03/2026 09:54:17,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,152,phonetic categorization,fixation,99n54d,1,timedOut,,,500.20000000298023,499.9000000000233,500.20000000298023,500.20000000298023,499.9000000000233,500.20000000298023,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+0.wav,,1,d,t,288,3,,,
945,1772646857599,04/03/2026 17:54:17,1772646857599,-8,04/03/2026 09:54:17,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,152,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,5.400000004447065,0,5.400000004447065,5.400000004447065,0,5.400000004447065,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+0.wav,,1,d,t,288,3,,,
946,1772646857995,04/03/2026 17:54:17,1772646857995,-8,04/03/2026 09:54:17,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,152,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,401.90000000444707,400,401.90000000444707,401.90000000444707,400,401.90000000444707,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+0.wav,,1,d,t,288,3,,,
947,1772646858004,04/03/2026 17:54:18,1772646858004,-8,04/03/2026 09:54:18,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,152,phonetic categorization,soundplay,x8jhtp,2,continue,,,410.5999999999767,400,410.5999999999767,410.5999999999767,400,410.5999999999767,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+0.wav,,1,d,t,288,3,,,
948,1772646858253,04/03/2026 17:54:18,1772646858253,-8,04/03/2026 09:54:18,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,152,phonetic categorization,2AFC,6i7z8o,3,response,d,,259.40000000444707,250,259.40000000444707,259.40000000444707,250,259.40000000444707,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dip,dip_+0.wav,,1,d,t,288,3,,,
949,1772646859444,04/03/2026 17:54:19,1772646859444,-8,04/03/2026 09:54:19,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,152,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1200.400000004447,1200,1200.400000004447,1200.400000004447,1200,1200.400000004447,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+0.wav,,1,d,t,288,3,,,
950,1772646859945,04/03/2026 17:54:19,1772646859945,-8,04/03/2026 09:54:19,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,153,phonetic categorization,fixation,99n54d,1,timedOut,,,501.30000000295695,499.19999999995343,501.30000000295695,501.30000000295695,499.19999999995343,501.30000000295695,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_+45.wav,,1,d,t,288,3,,,
951,1772646859950,04/03/2026 17:54:19,1772646859950,-8,04/03/2026 09:54:19,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,153,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,7.100000003003515,0,7.100000003003515,7.100000003003515,0,7.100000003003515,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+45.wav,,1,d,t,288,3,,,
