Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-gj4p,branch-67ii,branch-b6g2,branch-ahcf,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: word,Spreadsheet: stim,Spreadsheet: step,Spreadsheet: list,Spreadsheet: left,Spreadsheet: right,Spreadsheet: progress,Spreadsheet: randomized_trial,Spreadsheet: type,Spreadsheet: condition,Store: target
706,1773236554772,11/03/2026 13:42:34,1773236554772,-5,11/03/2026 08:42:34,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,112,phonetic categorization,soundplay,x8jhtp,2,continue,,,360.79999999853317,350.4000000000233,360.79999999853317,360.79999999853317,350.4000000000233,360.79999999853317,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_-20.wav,,1,t,d,288,2,,,
707,1773236555594,11/03/2026 13:42:35,1773236555594,-5,11/03/2026 08:42:35,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,112,phonetic categorization,2AFC,6i7z8o,3,response,d,,832.6999999992549,817.5999999999767,832.6999999992549,832.6999999992549,817.5999999999767,832.6999999992549,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dil,dill_-20.wav,,1,t,d,288,2,,,
708,1773236556781,11/03/2026 13:42:36,1773236556781,-5,11/03/2026 08:42:36,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,112,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1201.7999999985332,1201,1201.7999999985332,1201.7999999985332,1201,1201.7999999985332,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_-20.wav,,1,t,d,288,2,,,
709,1773236557281,11/03/2026 13:42:37,1773236557281,-5,11/03/2026 08:42:37,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,113,phonetic categorization,fixation,99n54d,1,timedOut,,,500.9999999977881,500.20000000001164,500.9999999977881,500.9999999977881,500.20000000001164,500.9999999977881,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,catch,pright_ame.mp3,,1,t,d,288,2,,,
710,1773236557283,11/03/2026 13:42:37,1773236557283,-5,11/03/2026 08:42:37,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,113,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,3.0999999985215254,0,3.0999999985215254,3.0999999985215254,0,3.0999999985215254,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,catch,pright_ame.mp3,,1,t,d,288,2,,,
711,1773236559399,11/03/2026 13:42:39,1773236559399,-5,11/03/2026 08:42:39,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,113,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,2118,2101.7000000000116,2118,2118,2101.7000000000116,2118,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,catch,pright_ame.mp3,,1,t,d,288,2,,,
712,1773236559400,11/03/2026 13:42:39,1773236559400,-5,11/03/2026 08:42:39,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,113,phonetic categorization,soundplay,x8jhtp,2,continue,,,2118,2101.7000000000116,2118,2118,2101.7000000000116,2118,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,catch,pright_ame.mp3,,1,t,d,288,2,,,
713,1773236559402,11/03/2026 13:42:39,1773236559402,-5,11/03/2026 08:42:39,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,113,phonetic categorization,2AFC,6i7z8o,3,response,d,,16.29999999998836,0,16.29999999998836,16.29999999998836,0,16.29999999998836,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,catch,pright_ame.mp3,,1,t,d,288,2,,,
714,1773236560584,11/03/2026 13:42:40,1773236560584,-5,11/03/2026 08:42:40,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,113,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1202.199999999255,1201.4000000000233,1202.199999999255,1202.199999999255,1201.4000000000233,1202.199999999255,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,catch,pright_ame.mp3,,1,t,d,288,2,,,
715,1773236561083,11/03/2026 13:42:41,1773236561083,-5,11/03/2026 08:42:41,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,114,phonetic categorization,fixation,99n54d,1,timedOut,,,500.4000000007218,500,500.4000000007218,500.4000000007218,500,500.4000000007218,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,catch,pleft_ame.mp3,,1,t,d,288,2,,,
716,1773236561085,11/03/2026 13:42:41,1773236561085,-5,11/03/2026 08:42:41,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,114,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,1.900000000721775,0,1.900000000721775,1.900000000721775,0,1.900000000721775,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,catch,pleft_ame.mp3,,1,t,d,288,2,,,
717,1773236563492,11/03/2026 13:42:43,1773236563492,-5,11/03/2026 08:42:43,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,114,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,2408.7999999992317,2402.5999999999767,2408.7999999992317,2408.7999999992317,2402.5999999999767,2408.7999999992317,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,catch,pleft_ame.mp3,,1,t,d,288,2,,,
718,1773236563498,11/03/2026 13:42:43,1773236563498,-5,11/03/2026 08:42:43,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,114,phonetic categorization,soundplay,x8jhtp,2,continue,,,2414.7999999992317,2402.5999999999767,2414.7999999992317,2414.7999999992317,2402.5999999999767,2414.7999999992317,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,catch,pleft_ame.mp3,,1,t,d,288,2,,,
719,1773236563954,11/03/2026 13:42:43,1773236563954,-5,11/03/2026 08:42:43,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,114,phonetic categorization,2AFC,6i7z8o,3,response,t,,468.5,466.5999999999767,468.5,468.5,466.5999999999767,468.5,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,catch,pleft_ame.mp3,,1,t,d,288,2,,,
720,1773236565154,11/03/2026 13:42:45,1773236565154,-5,11/03/2026 08:42:45,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,114,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1201.499999997788,1201,1201.499999997788,1201.499999997788,1201,1201.499999997788,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,catch,pleft_ame.mp3,,1,t,d,288,2,,,
721,1773236565655,11/03/2026 13:42:45,1773236565655,-5,11/03/2026 08:42:45,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,115,phonetic categorization,fixation,99n54d,1,timedOut,,,501.20000000076834,500.4000000000233,501.20000000076834,501.20000000076834,500.4000000000233,501.20000000076834,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_+70.wav,,1,t,d,288,2,,,
722,1773236565656,11/03/2026 13:42:45,1773236565656,-5,11/03/2026 08:42:45,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,115,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,2.599999997764826,0,2.599999997764826,2.599999997764826,0,2.599999997764826,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+70.wav,,1,t,d,288,2,,,
723,1773236566031,11/03/2026 13:42:46,1773236566031,-5,11/03/2026 08:42:46,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,115,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,377.5,367,377.5,377.5,367,377.5,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+70.wav,,1,t,d,288,2,,,
724,1773236566032,11/03/2026 13:42:46,1773236566032,-5,11/03/2026 08:42:46,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,115,phonetic categorization,soundplay,x8jhtp,2,continue,,,377.8999999985099,367,377.8999999985099,377.8999999985099,367,377.8999999985099,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+70.wav,,1,t,d,288,2,,,
725,1773236567219,11/03/2026 13:42:47,1773236567219,-5,11/03/2026 08:42:47,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,115,phonetic categorization,2AFC,6i7z8o,3,response,t,,1197.800000000745,1184.5999999999767,1197.800000000745,1197.800000000745,1184.5999999999767,1197.800000000745,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,din,din_+70.wav,,1,t,d,288,2,,,
726,1773236568407,11/03/2026 13:42:48,1773236568407,-5,11/03/2026 08:42:48,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,115,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1201.499999997788,1201.100000000035,1201.499999997788,1201.499999997788,1201.100000000035,1201.499999997788,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_+70.wav,,1,t,d,288,2,,,
727,1773236568908,11/03/2026 13:42:48,1773236568908,-5,11/03/2026 08:42:48,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,116,phonetic categorization,fixation,99n54d,1,timedOut,,,501.29999999998836,500.70000000001164,501.29999999998836,501.29999999998836,500.70000000001164,501.29999999998836,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+20.wav,,1,t,d,288,2,,,
728,1773236568910,11/03/2026 13:42:48,1773236568910,-5,11/03/2026 08:42:48,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,116,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,2.499999998486601,0,2.499999998486601,2.499999998486601,0,2.499999998486601,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+20.wav,,1,t,d,288,2,,,
729,1773236569315,11/03/2026 13:42:49,1773236569315,-5,11/03/2026 08:42:49,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,116,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,407.9999999984866,400,407.9999999984866,407.9999999984866,400,407.9999999984866,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+20.wav,,1,t,d,288,2,,,
730,1773236569316,11/03/2026 13:42:49,1773236569316,-5,11/03/2026 08:42:49,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,116,phonetic categorization,soundplay,x8jhtp,2,continue,,,408.4999999984866,400,408.4999999984866,408.4999999984866,400,408.4999999984866,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+20.wav,,1,t,d,288,2,,,
731,1773236570138,11/03/2026 13:42:50,1773236570138,-5,11/03/2026 08:42:50,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,116,phonetic categorization,2AFC,6i7z8o,3,response,d,,830.9999999984866,817.3999999999651,830.9999999984866,830.9999999984866,817.3999999999651,830.9999999984866,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dip,dip_+20.wav,,1,t,d,288,2,,,
732,1773236571326,11/03/2026 13:42:51,1773236571326,-5,11/03/2026 08:42:51,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,116,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1201.7000000000116,1201.100000000035,1201.7000000000116,1201.7000000000116,1201.100000000035,1201.7000000000116,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+20.wav,,1,t,d,288,2,,,
733,1773236571826,11/03/2026 13:42:51,1773236571826,-5,11/03/2026 08:42:51,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,117,phonetic categorization,fixation,99n54d,1,timedOut,,,500.5999999999767,500.0999999999767,500.5999999999767,500.5999999999767,500.0999999999767,500.5999999999767,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+20.wav,,1,t,d,288,2,,,
734,1773236571828,11/03/2026 13:42:51,1773236571828,-5,11/03/2026 08:42:51,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,117,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,2.399999998509884,0,2.399999998509884,2.399999998509884,0,2.399999998509884,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+20.wav,,1,t,d,288,2,,,
735,1773236572181,11/03/2026 13:42:52,1773236572181,-5,11/03/2026 08:42:52,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,117,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,355.0999999977648,350.4000000000233,355.0999999977648,355.0999999977648,350.4000000000233,355.0999999977648,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+20.wav,,1,t,d,288,2,,,
736,1773236572181,11/03/2026 13:42:52,1773236572181,-5,11/03/2026 08:42:52,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,117,phonetic categorization,soundplay,x8jhtp,2,continue,,,355.3999999985099,350.4000000000233,355.3999999985099,355.3999999985099,350.4000000000233,355.3999999985099,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+20.wav,,1,t,d,288,2,,,
737,1773236573923,11/03/2026 13:42:53,1773236573923,-5,11/03/2026 08:42:53,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,117,phonetic categorization,2AFC,6i7z8o,3,response,d,,1746.1999999977415,1734.899999999965,1746.1999999977415,1746.1999999977415,1734.899999999965,1746.1999999977415,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dil,dill_+20.wav,,1,t,d,288,2,,,
738,1773236575112,11/03/2026 13:42:55,1773236575112,-5,11/03/2026 08:42:55,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,117,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1201.3999999992666,1200.9000000000233,1201.3999999992666,1201.3999999992666,1200.9000000000233,1201.3999999992666,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+20.wav,,1,t,d,288,2,,,
739,1773236575613,11/03/2026 13:42:55,1773236575613,-5,11/03/2026 08:42:55,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,118,phonetic categorization,fixation,99n54d,1,timedOut,,,500.79999999998836,500.3999999999651,500.79999999998836,500.79999999998836,500.3999999999651,500.79999999998836,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_-10.wav,,1,t,d,288,2,,,
740,1773236575615,11/03/2026 13:42:55,1773236575615,-5,11/03/2026 08:42:55,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,118,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,2.299999998533167,0,2.299999998533167,2.299999998533167,0,2.299999998533167,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_-10.wav,,1,t,d,288,2,,,
741,1773236575963,11/03/2026 13:42:55,1773236575963,-5,11/03/2026 08:42:55,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,118,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,350.0999999999767,333.5,350.0999999999767,350.0999999999767,333.5,350.0999999999767,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_-10.wav,,1,t,d,288,2,,,
742,1773236575963,11/03/2026 13:42:55,1773236575963,-5,11/03/2026 08:42:55,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,118,phonetic categorization,soundplay,x8jhtp,2,continue,,,350.0999999999767,333.5,350.0999999999767,350.0999999999767,333.5,350.0999999999767,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_-10.wav,,1,t,d,288,2,,,
743,1773236577266,11/03/2026 13:42:57,1773236577266,-5,11/03/2026 08:42:57,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,118,phonetic categorization,2AFC,6i7z8o,3,response,d,,1320.2999999985332,1317.8000000000466,1320.2999999985332,1320.2999999985332,1317.8000000000466,1320.2999999985332,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dil,dill_-10.wav,,1,t,d,288,2,,,
744,1773236578466,11/03/2026 13:42:58,1773236578466,-5,11/03/2026 08:42:58,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,118,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1201.7999999992317,1201.399999999965,1201.7999999992317,1201.7999999992317,1201.399999999965,1201.7999999992317,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_-10.wav,,1,t,d,288,2,,,
745,1773236578966,11/03/2026 13:42:58,1773236578966,-5,11/03/2026 08:42:58,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,119,phonetic categorization,fixation,99n54d,1,timedOut,,,501.20000000001164,500.6000000000349,501.20000000001164,501.20000000001164,500.6000000000349,501.20000000001164,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+50.wav,,1,t,d,288,2,,,
746,1773236578968,11/03/2026 13:42:58,1773236578968,-5,11/03/2026 08:42:58,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,119,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,2.6999999977415428,0,2.6999999977415428,2.6999999977415428,0,2.6999999977415428,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+50.wav,,1,t,d,288,2,,,
