Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-gj4p,branch-67ii,branch-b6g2,branch-ahcf,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: word,Spreadsheet: stim,Spreadsheet: step,Spreadsheet: list,Spreadsheet: left,Spreadsheet: right,Spreadsheet: progress,Spreadsheet: randomized_trial,Spreadsheet: type,Spreadsheet: condition,Store: target
873,1773243514629,11/03/2026 15:38:34,1773243514629,-4,11/03/2026 11:38:34,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,140,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,442.899999952293,433,442.899999952293,442.899999952293,433,442.899999952293,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+70.wav,,1,d,t,288,2,,,
874,1773243514630,11/03/2026 15:38:34,1773243514630,-4,11/03/2026 11:38:34,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,140,phonetic categorization,soundplay,x8jhtp,2,continue,,,443.1999999046093,433,443.1999999046093,443.1999999046093,433,443.1999999046093,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+70.wav,,1,d,t,288,2,,,
875,1773243514859,11/03/2026 15:38:34,1773243514859,-4,11/03/2026 11:38:34,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,140,phonetic categorization,2AFC,6i7z8o,3,response,t,,239.09999999997672,233.09999999997672,239.09999999997672,239.09999999997672,233.09999999997672,239.09999999997672,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dip,dip_+70.wav,,1,d,t,288,2,,,
876,1773243516052,11/03/2026 15:38:36,1773243516052,-4,11/03/2026 11:38:36,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,140,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1199.5999999046326,1199.0999999999767,1199.5999999046326,1199.5999999046326,1199.0999999999767,1199.5999999046326,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+70.wav,,1,d,t,288,2,,,
877,1773243516551,11/03/2026 15:38:36,1773243516551,-4,11/03/2026 11:38:36,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,141,phonetic categorization,fixation,99n54d,1,timedOut,,,499.69999995233957,499.5,499.69999995233957,499.69999995233957,499.5,499.69999995233957,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_+45.wav,,1,d,t,288,2,,,
878,1773243516553,11/03/2026 15:38:36,1773243516553,-4,11/03/2026 11:38:36,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,141,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,1.4999999046558514,0,1.4999999046558514,1.4999999046558514,0,1.4999999046558514,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+45.wav,,1,d,t,288,2,,,
879,1773243516906,11/03/2026 15:38:36,1773243516906,-4,11/03/2026 11:38:36,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,141,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,354.99999990465585,349.70000000001164,354.99999990465585,354.99999990465585,349.70000000001164,354.99999990465585,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+45.wav,,1,d,t,288,2,,,
880,1773243516906,11/03/2026 15:38:36,1773243516906,-4,11/03/2026 11:38:36,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,141,phonetic categorization,soundplay,x8jhtp,2,continue,,,355.19999995233957,349.70000000001164,355.19999995233957,355.19999995233957,349.70000000001164,355.19999995233957,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+45.wav,,1,d,t,288,2,,,
881,1773243517634,11/03/2026 15:38:37,1773243517634,-4,11/03/2026 11:38:37,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,141,phonetic categorization,2AFC,6i7z8o,3,response,t,,732.9000000000233,716.2000000000116,732.9000000000233,732.9000000000233,716.2000000000116,732.9000000000233,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,din,din_+45.wav,,1,d,t,288,2,,,
882,1773243518816,11/03/2026 15:38:38,1773243518816,-4,11/03/2026 11:38:38,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,141,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1199.1999998092651,1198.9000000000233,1199.1999998092651,1199.1999998092651,1198.9000000000233,1199.1999998092651,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_+45.wav,,1,d,t,288,2,,,
883,1773243519316,11/03/2026 15:38:39,1773243519316,-4,11/03/2026 11:38:39,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,142,phonetic categorization,fixation,99n54d,1,timedOut,,,499.79999980924185,499.5999999999767,499.79999980924185,499.79999980924185,499.5999999999767,499.79999980924185,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_+120.wav,,1,d,t,288,2,,,
884,1773243519317,11/03/2026 15:38:39,1773243519317,-4,11/03/2026 11:38:39,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,142,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,1.7999999523162842,0,1.7999999523162842,1.7999999523162842,0,1.7999999523162842,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+120.wav,,1,d,t,288,2,,,
885,1773243519720,11/03/2026 15:38:39,1773243519720,-4,11/03/2026 11:38:39,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,142,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,404.69999980926514,399.5999999999767,404.69999980926514,404.69999980926514,399.5999999999767,404.69999980926514,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+120.wav,,1,d,t,288,2,,,
886,1773243519720,11/03/2026 15:38:39,1773243519720,-4,11/03/2026 11:38:39,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,142,phonetic categorization,soundplay,x8jhtp,2,continue,,,404.89999985694885,399.5999999999767,404.89999985694885,404.89999985694885,399.5999999999767,404.89999985694885,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+120.wav,,1,d,t,288,2,,,
887,1773243520136,11/03/2026 15:38:40,1773243520136,-4,11/03/2026 11:38:40,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,142,phonetic categorization,2AFC,6i7z8o,3,response,t,,420.4000000000233,416.30000000004657,420.4000000000233,420.4000000000233,416.30000000004657,420.4000000000233,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,din,din_+120.wav,,1,d,t,288,2,,,
888,1773243521331,11/03/2026 15:38:41,1773243521331,-4,11/03/2026 11:38:41,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,142,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1199.4999998569256,1199.1999999999534,1199.4999998569256,1199.4999998569256,1199.1999999999534,1199.4999998569256,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_+120.wav,,1,d,t,288,2,,,
889,1773243521830,11/03/2026 15:38:41,1773243521830,-4,11/03/2026 11:38:41,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,143,phonetic categorization,fixation,99n54d,1,timedOut,,,499.79999985697214,499.5,499.79999985697214,499.79999985697214,499.5,499.79999985697214,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+50.wav,,1,d,t,288,2,,,
890,1773243521832,11/03/2026 15:38:41,1773243521832,-4,11/03/2026 11:38:41,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,143,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,2.1999999523395672,0,2.1999999523395672,2.1999999523395672,0,2.1999999523395672,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+50.wav,,1,d,t,288,2,,,
891,1773243522259,11/03/2026 15:38:42,1773243522259,-4,11/03/2026 11:38:42,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,143,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,428.9000000000233,416.4000000000233,428.9000000000233,428.9000000000233,416.4000000000233,428.9000000000233,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+50.wav,,1,d,t,288,2,,,
892,1773243522260,11/03/2026 15:38:42,1773243522260,-4,11/03/2026 11:38:42,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,143,phonetic categorization,soundplay,x8jhtp,2,continue,,,429.49999990465585,416.4000000000233,429.49999990465585,429.49999990465585,416.4000000000233,429.49999990465585,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+50.wav,,1,d,t,288,2,,,
893,1773243522547,11/03/2026 15:38:42,1773243522547,-4,11/03/2026 11:38:42,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,143,phonetic categorization,2AFC,6i7z8o,3,response,t,,300.89999985694885,299.70000000001164,300.89999985694885,300.89999985694885,299.70000000001164,300.89999985694885,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dip,dip_+50.wav,,1,d,t,288,2,,,
894,1773243523745,11/03/2026 15:38:43,1773243523745,-4,11/03/2026 11:38:43,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,143,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1199.1999998569372,1198.9999999999418,1199.1999998569372,1199.1999998569372,1198.9999999999418,1199.1999998569372,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+50.wav,,1,d,t,288,2,,,
895,1773243524245,11/03/2026 15:38:44,1773243524245,-4,11/03/2026 11:38:44,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,144,phonetic categorization,fixation,99n54d,1,timedOut,,,499.89999990467913,499.60000000009313,499.89999990467913,499.89999990467913,499.60000000009313,499.89999990467913,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,catch,pright_ame.mp3,,1,d,t,288,2,,,
896,1773243524253,11/03/2026 15:38:44,1773243524253,-4,11/03/2026 11:38:44,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,144,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,8.699999999953434,0,8.699999999953434,8.699999999953434,0,8.699999999953434,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,catch,pright_ame.mp3,,1,d,t,288,2,,,
897,1773243526368,11/03/2026 15:38:46,1773243526368,-4,11/03/2026 11:38:46,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,144,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,2123.4999999522697,2114.899999999907,2123.4999999522697,2123.4999999522697,2114.899999999907,2123.4999999522697,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,catch,pright_ame.mp3,,1,d,t,288,2,,,
898,1773243526368,11/03/2026 15:38:46,1773243526368,-4,11/03/2026 11:38:46,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,144,phonetic categorization,soundplay,x8jhtp,2,continue,,,2123.6999999999534,2114.899999999907,2123.6999999999534,2123.6999999999534,2114.899999999907,2123.6999999999534,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,catch,pright_ame.mp3,,1,d,t,288,2,,,
899,1773243527373,11/03/2026 15:38:47,1773243527373,-4,11/03/2026 11:38:47,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,144,phonetic categorization,2AFC,6i7z8o,3,response,t,,1012.8999999046791,999.1000000000931,1012.8999999046791,1012.8999999046791,999.1000000000931,1012.8999999046791,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,catch,pright_ame.mp3,,1,d,t,288,2,,,
900,1773243528558,11/03/2026 15:38:48,1773243528558,-4,11/03/2026 11:38:48,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,144,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1199.5999998569023,1199.0999999999767,1199.5999998569023,1199.5999998569023,1199.0999999999767,1199.5999998569023,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,catch,pright_ame.mp3,,1,d,t,288,2,,,
901,1773243559781,11/03/2026 15:39:19,1773243559781,-4,11/03/2026 11:39:19,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,1,break2,Screen 1,rcwdgl,1,continue,,,31222.69999990461,31207.699999999953,31222.69999990461,31222.69999990461,31207.699999999953,31222.69999990461,1,0,0,,Click To Continue,Continue Button,3,object-292,break2,,,,,,,,,,,
902,1773243560266,11/03/2026 15:39:20,1773243560266,-4,11/03/2026 11:39:20,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,145,phonetic categorization,fixation,99n54d,1,timedOut,,,500.0999998092884,499.70000000006985,500.0999998092884,500.0999998092884,499.70000000006985,500.0999998092884,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+50.wav,,1,d,t,288,3,,,
903,1773243560267,11/03/2026 15:39:20,1773243560267,-4,11/03/2026 11:39:20,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,145,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,2.2999999045860022,0,2.2999999045860022,2.2999999045860022,0,2.2999999045860022,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+50.wav,,1,d,t,288,3,,,
904,1773243560714,11/03/2026 15:39:20,1773243560714,-4,11/03/2026 11:39:20,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,145,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,448.5999998569023,432.89999999990687,448.5999998569023,448.5999998569023,432.89999999990687,448.5999998569023,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+50.wav,,1,d,t,288,3,,,
905,1773243560714,11/03/2026 15:39:20,1773243560714,-4,11/03/2026 11:39:20,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,145,phonetic categorization,soundplay,x8jhtp,2,continue,,,448.799999904586,432.89999999990687,448.799999904586,448.799999904586,432.89999999990687,448.799999904586,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+50.wav,,1,d,t,288,3,,,
906,1773243565695,11/03/2026 15:39:25,1773243565695,-4,11/03/2026 11:39:25,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,145,phonetic categorization,2AFC,6i7z8o,3,response,,,4995.900000000023,4995.900000000023,4995.900000000023,4995.900000000023,4995.900000000023,4995.900000000023,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+50.wav,,1,d,t,288,3,,,
907,1773243566893,11/03/2026 15:39:26,1773243566893,-4,11/03/2026 11:39:26,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,145,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1199.2999998569721,1199,1199.2999998569721,1199.2999998569721,1199,1199.2999998569721,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+50.wav,,1,d,t,288,3,,,
908,1773243567393,11/03/2026 15:39:27,1773243567393,-4,11/03/2026 11:39:27,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,146,phonetic categorization,fixation,99n54d,1,timedOut,,,499.79999985697214,499.5,499.79999985697214,499.79999985697214,499.5,499.79999985697214,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+45.wav,,1,d,t,288,3,,,
909,1773243567395,11/03/2026 15:39:27,1773243567395,-4,11/03/2026 11:39:27,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,146,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,2.1999999523395672,0,2.1999999523395672,2.1999999523395672,0,2.1999999523395672,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+45.wav,,1,d,t,288,3,,,
910,1773243567762,11/03/2026 15:39:27,1773243567762,-4,11/03/2026 11:39:27,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,146,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,368.99999990465585,366.5999999999767,368.99999990465585,368.99999990465585,366.5999999999767,368.99999990465585,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+45.wav,,1,d,t,288,3,,,
911,1773243567762,11/03/2026 15:39:27,1773243567762,-4,11/03/2026 11:39:27,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,146,phonetic categorization,soundplay,x8jhtp,2,continue,,,369.19999995233957,366.5999999999767,369.19999995233957,369.19999995233957,366.5999999999767,369.19999995233957,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+45.wav,,1,d,t,288,3,,,
912,1773243568774,11/03/2026 15:39:28,1773243568774,-4,11/03/2026 11:39:28,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,146,phonetic categorization,2AFC,6i7z8o,3,response,t,,1014.9999998093117,999,1014.9999998093117,1014.9999998093117,999,1014.9999998093117,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dil,dill_+45.wav,,1,d,t,288,3,,,
913,1773243569957,11/03/2026 15:39:29,1773243569957,-4,11/03/2026 11:39:29,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,146,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1199.3000000000466,1199,1199.3000000000466,1199.3000000000466,1199,1199.3000000000466,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+45.wav,,1,d,t,288,3,,,
