Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-gj4p,branch-67ii,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: word,Spreadsheet: stim,Spreadsheet: step,Spreadsheet: list,Spreadsheet: left,Spreadsheet: right,Spreadsheet: progress,Spreadsheet: randomized_trial,Spreadsheet: type,Spreadsheet: condition,Spreadsheet: VOT,Spreadsheet: center,Spreadsheet: block,Spreadsheet: label,Spreadsheet: session,Spreadsheet: stage,Spreadsheet: progress_bar,Spreadsheet: word_display,Spreadsheet: trial_type,Spreadsheet: list_LSQ_variant,Spreadsheet: blockID,Spreadsheet: mean,Spreadsheet: sd,Spreadsheet: option_setup,Spreadsheet: token_category,Store: target
906,1784156106704,15/07/2026 22:55:06,1784156106704,-7,15/07/2026 15:55:06,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,123,phonetic categorization,2AFC,6i7z8o,4,response,din,,364.9999998092535,358.3999999999651,364.9999998092535,364.9999998092535,358.3999999999651,364.9999998092535,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,din,din_5.wav,,,din,dill,,,,expo-20ms,5,,4,labeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
907,1784156107897,15/07/2026 22:55:07,1784156107897,-7,15/07/2026 15:55:07,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,123,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1200.1999999523396,1199.9000000000233,1200.1999999523396,1200.1999999523396,1199.9000000000233,1200.1999999523396,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_5.wav,,,din,dill,,,,expo-20ms,5,,4,labeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
908,1784156108397,15/07/2026 22:55:08,1784156108397,-7,15/07/2026 15:55:08,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,124,phonetic categorization,fixation,99n54d,1,response,,,500,500,500,500,500,500,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_0.wav,,,tin,din,,,,expo-20ms,0,,4,unlabeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
909,1784156108898,15/07/2026 22:55:08,1784156108898,-7,15/07/2026 15:55:08,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,124,phonetic categorization,show option,yef3xk,2,response,,,499.70000000001164,499.70000000001164,499.70000000001164,499.70000000001164,499.70000000001164,499.70000000001164,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_0.wav,,,tin,din,,,,expo-20ms,0,,4,unlabeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
910,1784156108901,15/07/2026 22:55:08,1784156108901,-7,15/07/2026 15:55:08,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,124,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,4.599999952304643,0,4.599999952304643,4.599999952304643,0,4.599999952304643,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_0.wav,,,tin,din,,,,expo-20ms,0,,4,unlabeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
911,1784156109225,15/07/2026 22:55:09,1784156109225,-7,15/07/2026 15:55:09,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,124,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,328.9999998092535,325.3999999999651,328.9999998092535,328.9999998092535,325.3999999999651,328.9999998092535,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_0.wav,,,tin,din,,,,expo-20ms,0,,4,unlabeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
912,1784156109226,15/07/2026 22:55:09,1784156109226,-7,15/07/2026 15:55:09,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,124,phonetic categorization,soundplay,x8jhtp,3,continue,,,329.3999999046209,325.3999999999651,329.3999999046209,329.3999999046209,325.3999999999651,329.3999999046209,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_0.wav,,,tin,din,,,,expo-20ms,0,,4,unlabeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
913,1784156109508,15/07/2026 22:55:09,1784156109508,-7,15/07/2026 15:55:09,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,124,phonetic categorization,2AFC,6i7z8o,4,response,din,,285.69999995233957,283.30000000004657,285.69999995233957,285.69999995233957,283.30000000004657,285.69999995233957,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,din,din_0.wav,,,tin,din,,,,expo-20ms,0,,4,unlabeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
914,1784156110706,15/07/2026 22:55:10,1784156110706,-7,15/07/2026 15:55:10,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,124,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1200.399999952293,1200,1200.399999952293,1200.399999952293,1200,1200.399999952293,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_0.wav,,,tin,din,,,,expo-20ms,0,,4,unlabeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
915,1784156111202,15/07/2026 22:55:11,1784156111202,-7,15/07/2026 15:55:11,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,125,phonetic categorization,fixation,99n54d,1,response,,,496.3999999999651,496.3999999999651,496.3999999999651,496.3999999999651,496.3999999999651,496.3999999999651,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,till,dill_25.wav,,,tin,till,,,,expo-20ms,25,,4,labeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
916,1784156111701,15/07/2026 22:55:11,1784156111701,-7,15/07/2026 15:55:11,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,125,phonetic categorization,show option,yef3xk,2,response,,,499.4000000000233,499.4000000000233,499.4000000000233,499.4000000000233,499.4000000000233,499.4000000000233,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,till,dill_25.wav,,,tin,till,,,,expo-20ms,25,,4,labeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
917,1784156111705,15/07/2026 22:55:11,1784156111705,-7,15/07/2026 15:55:11,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,125,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,3.699999856937211,0,3.699999856937211,3.699999856937211,0,3.699999856937211,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,till,dill_25.wav,,,tin,till,,,,expo-20ms,25,,4,labeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
918,1784156112058,15/07/2026 22:55:12,1784156112058,-7,15/07/2026 15:55:12,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,125,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,356.8999999046209,350,356.8999999046209,356.8999999046209,350,356.8999999046209,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,till,dill_25.wav,,,tin,till,,,,expo-20ms,25,,4,labeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
919,1784156112059,15/07/2026 22:55:12,1784156112059,-7,15/07/2026 15:55:12,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,125,phonetic categorization,soundplay,x8jhtp,3,continue,,,358.09999995230464,350,358.09999995230464,358.09999995230464,350,358.09999995230464,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,till,dill_25.wav,,,tin,till,,,,expo-20ms,25,,4,labeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
920,1784156112410,15/07/2026 22:55:12,1784156112410,-7,15/07/2026 15:55:12,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,125,phonetic categorization,2AFC,6i7z8o,4,response,till,,358.3999999046209,357.3999999999651,358.3999999046209,358.3999999046209,357.3999999999651,358.3999999046209,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,till,dill_25.wav,,,tin,till,,,,expo-20ms,25,,4,labeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
921,1784156113609,15/07/2026 22:55:13,1784156113609,-7,15/07/2026 15:55:13,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,125,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1200.2999998569721,1199.8000000000466,1200.2999998569721,1200.2999998569721,1199.8000000000466,1200.2999998569721,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,till,dill_25.wav,,,tin,till,,,,expo-20ms,25,,4,labeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
922,1784156114109,15/07/2026 22:55:14,1784156114109,-7,15/07/2026 15:55:14,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,126,phonetic categorization,fixation,99n54d,1,response,,,500.5,500.5,500.5,500.5,500.5,500.5,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,dill,dill_-5.wav,,,dill,din,,,,expo-20ms,-5,,4,labeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
923,1784156114610,15/07/2026 22:55:14,1784156114610,-7,15/07/2026 15:55:14,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,126,phonetic categorization,show option,yef3xk,2,response,,,499.79999999998836,499.79999999998836,499.79999999998836,499.79999999998836,499.79999999998836,499.79999999998836,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dill,dill_-5.wav,,,dill,din,,,,expo-20ms,-5,,4,labeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
924,1784156114613,15/07/2026 22:55:14,1784156114613,-7,15/07/2026 15:55:14,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,126,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,5.099999952304643,0,5.099999952304643,5.099999952304643,0,5.099999952304643,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dill,dill_-5.wav,,,dill,din,,,,expo-20ms,-5,,4,labeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
925,1784156114958,15/07/2026 22:55:14,1784156114958,-7,15/07/2026 15:55:14,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,126,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,349.59999995230464,342.5,349.59999995230464,349.59999995230464,342.5,349.59999995230464,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dill,dill_-5.wav,,,dill,din,,,,expo-20ms,-5,,4,labeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
926,1784156114959,15/07/2026 22:55:14,1784156114959,-7,15/07/2026 15:55:14,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,126,phonetic categorization,soundplay,x8jhtp,3,continue,,,350.4999998092535,342.5,350.4999998092535,350.4999998092535,342.5,350.4999998092535,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dill,dill_-5.wav,,,dill,din,,,,expo-20ms,-5,,4,labeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
927,1784156115177,15/07/2026 22:55:15,1784156115177,-7,15/07/2026 15:55:15,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,126,phonetic categorization,2AFC,6i7z8o,4,response,dill,,225.10000000003492,216.70000000001164,225.10000000003492,225.10000000003492,216.70000000001164,225.10000000003492,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,dill,dill_-5.wav,,,dill,din,,,,expo-20ms,-5,,4,labeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
928,1784156116368,15/07/2026 22:55:16,1784156116368,-7,15/07/2026 15:55:16,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,126,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1200.1999999046093,1199.1999999999534,1200.1999999046093,1200.1999999046093,1199.1999999999534,1200.1999999046093,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dill,dill_-5.wav,,,dill,din,,,,expo-20ms,-5,,4,labeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
929,1784156116868,15/07/2026 22:55:16,1784156116868,-7,15/07/2026 15:55:16,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,127,phonetic categorization,fixation,99n54d,1,response,,,500.30000000004657,500.30000000004657,500.30000000004657,500.30000000004657,500.30000000004657,500.30000000004657,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,tin,din_50.wav,,,tin,din,,,,expo-20ms,50,,4,unlabeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
930,1784156117364,15/07/2026 22:55:17,1784156117364,-7,15/07/2026 15:55:17,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,127,phonetic categorization,show option,yef3xk,2,response,,,496.3999999999651,496.3999999999651,496.3999999999651,496.3999999999651,496.3999999999651,496.3999999999651,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tin,din_50.wav,,,tin,din,,,,expo-20ms,50,,4,unlabeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
931,1784156117366,15/07/2026 22:55:17,1784156117366,-7,15/07/2026 15:55:17,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,127,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,2.8999998092767783,0,2.8999998092767783,2.8999998092767783,0,2.8999998092767783,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tin,din_50.wav,,,tin,din,,,,expo-20ms,50,,4,unlabeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
932,1784156117723,15/07/2026 22:55:17,1784156117723,-7,15/07/2026 15:55:17,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,127,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,359.70000000001164,358.20000000001164,359.70000000001164,359.70000000001164,358.20000000001164,359.70000000001164,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tin,din_50.wav,,,tin,din,,,,expo-20ms,50,,4,unlabeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
933,1784156117724,15/07/2026 22:55:17,1784156117724,-7,15/07/2026 15:55:17,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,127,phonetic categorization,soundplay,x8jhtp,3,continue,,,360.20000000001164,358.20000000001164,360.20000000001164,360.20000000001164,358.20000000001164,360.20000000001164,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tin,din_50.wav,,,tin,din,,,,expo-20ms,50,,4,unlabeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
934,1784156117972,15/07/2026 22:55:17,1784156117972,-7,15/07/2026 15:55:17,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,127,phonetic categorization,2AFC,6i7z8o,4,response,tin,,249.09999990463257,241.5,249.09999990463257,249.09999990463257,241.5,249.09999990463257,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,tin,din_50.wav,,,tin,din,,,,expo-20ms,50,,4,unlabeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
935,1784156119163,15/07/2026 22:55:19,1784156119163,-7,15/07/2026 15:55:19,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,127,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1200,1199.7999999999884,1200,1200,1199.7999999999884,1200,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tin,din_50.wav,,,tin,din,,,,expo-20ms,50,,4,unlabeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
936,1784156119663,15/07/2026 22:55:19,1784156119663,-7,15/07/2026 15:55:19,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,128,phonetic categorization,fixation,99n54d,1,response,,,499.70000000001164,499.70000000001164,499.70000000001164,499.70000000001164,499.70000000001164,499.70000000001164,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_5.wav,,,din,dip,,,,expo-20ms,5,,4,labeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
937,1784156120164,15/07/2026 22:55:20,1784156120164,-7,15/07/2026 15:55:20,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,128,phonetic categorization,show option,yef3xk,2,response,,,500.5999999999767,500.5999999999767,500.5999999999767,500.5999999999767,500.5999999999767,500.5999999999767,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_5.wav,,,din,dip,,,,expo-20ms,5,,4,labeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
938,1784156120167,15/07/2026 22:55:20,1784156120167,-7,15/07/2026 15:55:20,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,128,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,4.09999980928842,0,4.09999980928842,4.09999980928842,0,4.09999980928842,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_5.wav,,,din,dip,,,,expo-20ms,5,,4,labeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
939,1784156120565,15/07/2026 22:55:20,1784156120565,-7,15/07/2026 15:55:20,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,128,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,400,391.70000000001164,400,400,391.70000000001164,400,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_5.wav,,,din,dip,,,,expo-20ms,5,,4,labeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
940,1784156120566,15/07/2026 22:55:20,1784156120566,-7,15/07/2026 15:55:20,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,128,phonetic categorization,soundplay,x8jhtp,3,continue,,,400,391.70000000001164,400,400,391.70000000001164,400,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_5.wav,,,din,dip,,,,expo-20ms,5,,4,labeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
941,1784156120898,15/07/2026 22:55:20,1784156120898,-7,15/07/2026 15:55:20,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,128,phonetic categorization,2AFC,6i7z8o,4,response,dip,,341.4000000000815,333.1000000000349,341.4000000000815,341.4000000000815,333.1000000000349,341.4000000000815,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,dip,dip_5.wav,,,din,dip,,,,expo-20ms,5,,4,labeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
942,1784156122088,15/07/2026 22:55:22,1784156122088,-7,15/07/2026 15:55:22,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,128,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1199.4999998569256,1199.1999999999534,1199.4999998569256,1199.4999998569256,1199.1999999999534,1199.4999998569256,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_5.wav,,,din,dip,,,,expo-20ms,5,,4,labeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
943,1784156122588,15/07/2026 22:55:22,1784156122588,-7,15/07/2026 15:55:22,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,129,phonetic categorization,fixation,99n54d,1,response,,,500.5,500.5,500.5,500.5,500.5,500.5,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_10.wav,,,tip,dip,,,,expo-20ms,10,,4,unlabeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
944,1784156123089,15/07/2026 22:55:23,1784156123089,-7,15/07/2026 15:55:23,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,129,phonetic categorization,show option,yef3xk,2,response,,,500.70000000001164,500.70000000001164,500.70000000001164,500.70000000001164,500.70000000001164,500.70000000001164,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_10.wav,,,tip,dip,,,,expo-20ms,10,,4,unlabeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
